beta_true_labels,beta_mislabelled,bias
0.20406663977717784,-0.04582646234923975,-0.24989310212641758
0.5954792870704794,0.41367792154157856,-0.1818013655289008
0.4645866397958249,0.2601205858419541,-0.2044660539538708
0.6007538157034846,0.36561477482204957,-0.23513904088143506
0.7707742738424239,0.7389278705028166,-0.03184640333960731
0.502646428231366,0.799391626150403,0.2967451979190371
0.5111964760818396,0.11019015601551321,-0.4010063200663264
0.8140745472094013,0.49391488372848436,-0.32015966348091696
0.3321516573861617,0.2964939827449937,-0.03565767464116798
0.5636425951641542,0.45664564199113467,-0.1069969531730195
0.31920792952888744,0.23413046952272742,-0.08507746000616001
0.3346481243053313,0.3011452975706752,-0.0335028267346561
0.38222550647549847,0.438723236745076,0.05649773026957755
0.8668010107747888,0.6630559390971726,-0.20374507167761613
0.47504789131005754,0.5367147783000328,0.061666886989975245
0.31387753925005263,0.39159027561369214,0.07771273636363951
0.5014189582392936,0.6195106530513252,0.11809169481203163
0.8426308683403063,0.6796614338614899,-0.1629694344788164
0.7074263271812793,0.5819523809299131,-0.1254739462513662
0.5280102789540665,0.44986569297605017,-0.07814458597801632
0.6319350206038542,0.3071722354437766,-0.3247627851600776
0.6715101135000152,0.5548567614473252,-0.11665335205269001
0.6966492880335879,0.22633440913373196,-0.470314878899856
0.4695542016779951,0.2422419261854856,-0.2273122754925095
0.4839475624969508,0.6654445362243684,0.18149697372741758
0.572313076177223,0.5210409540062902,-0.0512721221709328
0.7575149652187192,0.3797786003500414,-0.3777363648686778
0.6315952347231083,0.5375185767028944,-0.09407665802021392
0.5497432219736755,0.3666858963444829,-0.18305732562919264
0.6344910203965576,0.6747659201628565,0.040274899766298944
0.4250791371002667,0.3633412428422258,-0.06173789425804088
0.6935668575143273,0.6653741701266583,-0.028192687387669002
0.4990215945052339,0.43172386534207263,-0.06729772916316129
0.47451868078058934,0.32276937864723865,-0.1517493021333507
0.9083280076572565,0.7069221305949701,-0.2014058770622864
0.3449406502882863,0.3162828603045745,-0.028657789983711823
0.12359728142693252,0.14267670324724543,0.019079421820312914
0.4174996027867877,0.2539053490732772,-0.1635942537135105
0.7044615297935011,0.7348131661710775,0.03035163637757643
0.7402808860274901,0.37222815641393997,-0.3680527296135501
0.7698452239863949,0.5188542950319706,-0.2509909289544243
0.3482934020604036,0.38760930441405633,0.03931590235365273
0.511498462841653,0.1972949657806887,-0.3142034970609643
